solvability,accuracy,appropriateness,topic,addition,subtraction,multiplication,division,fractions,decimals,no_ops,total_ops,good,question,solution,answer,gpt35,gpt4,llama,llema,mammoth,mathwell,fkgl,ndc,question_length,solution_length
1,1.0,1.0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1,"At a birthday party, there are 3 large pizzas cut into 8 slices each. If each child eats 2 slices of pizza and there are 10 children at the party, will there be any pizza slices left? If so, how many?","def solution():
    # Total number of slices from 3 large pizzas, 8 slices each
    total_slices = 3 * 8
    # Each child eats 2 slices
    slices_per_child = 2
    # There are 10 children at the party
    number_of_children = 10
    # Total slices eaten by the children
    slices_eaten = slices_per_child * number_of_children
    # The answer is
    slices_left = total_slices - slices_eaten
    return slices_left

# Uncomment the following to test the function
# print(solution())",4,0,1,0,0,0,0,3.9,7.4,62,161
1,1.0,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,"Olivia has a box of cat treats. If she gives 5 treats to each of her 4 cats every day, the treats will last for 16 days. How many treats are in the box?

","def solution():
    # Olivia gives 5 treats to each of her 4 cats
    treats_per_cat = 5
    number_of_cats = 4
    # The treats will last for 16 days
    days = 16

    # First calculate the total treats given each day
    total_treats_per_day = treats_per_cat * number_of_cats

    # Then multiply by the number of days to find the total treats in the box
    total_treats_in_box = total_treats_per_day * days
    return total_treats_in_box

# Call the function and print the result
print(solution())",320,0,1,0,0,0,0,0.6,7.91,51,169
1,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,"Spiderman was helping to clear the debris after a battle in the city. He found 15 large pieces of debris that each weighed the same. If the total weight of the debris was 1,200 pounds, how much did each piece of debris weigh?","def solution():
    # Total large pieces of debris
    total_pieces = 15
    # The total weight of the debris
    total_weight = 1200
    # The answer is the weight of each piece
    weight_per_piece = total_weight / total_pieces
    return weight_per_piece",80,0,1,0,0,0,0,4.1,8.39,67,83
1,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,"Wonder Woman is helping to build a new superhero headquarters. She has to distribute 600 bricks equally among 4 construction sites. If she has already delivered 150 bricks to the first site, how many bricks does she need to deliver to each of the remaining three sites?","def solution():
    # Total number of bricks that need to be distributed
    total_bricks = 600
    
    # Number of construction sites
    construction_sites = 4
    
    # Bricks already delivered to the first site
    bricks_delivered_first_site = 150
    
    # Bricks left to be distributed among the remaining sites
    bricks_left = total_bricks - bricks_delivered_first_site
    
    # Number of bricks to be delivered to each of the remaining sites
    bricks_per_remaining_site = bricks_left // (construction_sites - 1)
    return bricks_per_remaining_site

# Uncomment the line below to test the function
# print(solution())",150,0,1,0,0,0,0,7.1,9.45,65,187
1,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,"Alex is playing Minecraft and decides to create a garden. She wants to plant an equal number of roses and tulips in 4 rows. If she has a total of 24 flowers, how many flowers will be in each row?","def solution():
    # Alex has 24 flowers in total
    total_flowers = 24
    # She wants to plant them in 4 rows
    rows = 4
    # Calculate the number of flowers per row by dividing the total by the number of rows
    flowers_per_row = total_flowers / rows
    # The answer is
    return flowers_per_row",6,0,1,0,0,0,0,3.8,9.43,53,92
1,1.0,1.0,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1,"Alex has collected 64 blocks of wood from the forest in Minecraft. She uses 8 blocks to make a crafting table and a chest. Each crafted item needs 4 blocks of wood. After building her crafting station, she decides to build some ladders, which require 7 sticks each. If she can make 4 sticks from one block of wood, how many ladders can she build with the remaining wood?","def solution():
    # Alex starts with 64 blocks of wood
    wood_blocks = 64

    # Crafting table and chest together need 8 blocks (4 blocks for each)
    crafting_table_blocks = 4
    chest_blocks = 4
    used_blocks = crafting_table_blocks + chest_blocks

    # Remaining blocks after building crafting table and chest
    remaining_blocks = wood_blocks - used_blocks

    # She can make 4 sticks from one block of wood
    sticks_per_block = 4
    sticks_from_remaining_blocks = remaining_blocks * sticks_per_block

    # Each ladder requires 7 sticks
    sticks_per_ladder = 7

    # The number of ladders Alex can build is the total sticks divided by sticks per ladder
    number_of_ladders = sticks_from_remaining_blocks // sticks_per_ladder

    return number_of_ladders

# Let's call the function and print the result
print(solution())",32,0,1,0,0,0,0,4.0,8.44,96,279
1,1.0,1.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1,"Wonder Woman is on a mission to save a group of citizens. She saves 120 citizens each day. After three days, a superhero friend helps her and triples the number of citizens they can save together. How many citizens have they saved after the fourth day?","def solution():
    # Wonder Woman saves 120 citizens each day
    citizens_saved_per_day = 120
    # Number of days she saved citizens alone
    days_saving_alone = 3
    # Wonder Woman's superhero friend helps and triples the number of citizens saved
    multiplier_with_friend = 3
    
    # Calculating the total citizens saved by Wonder Woman alone
    total_citizens_saved_alone = citizens_saved_per_day * days_saving_alone
    # Calculating the total citizens saved with her superhero friend on the fourth day
    citizens_saved_with_friend = citizens_saved_per_day * multiplier_with_friend
    
    # The answer is the sum of the citizens saved alone and the citizens saved with her friend
    result = total_citizens_saved_alone + citizens_saved_with_friend
    return result

# Calling the function to get the result
print(solution())",720,0,1,0,0,0,0,5.4,7.3,58,231
1,1.0,1.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1,"Captain America is training for an upcoming mission and decides to run laps around a 5-mile track. He completes 4 laps in the morning. In the afternoon, he decides to run 3 more laps. How many miles does Captain America run in total?","def solution():
    # One lap around the track is 5 miles
    miles_per_lap = 5
    # Captain America runs 4 laps in the morning
    morning_laps = 4
    # He runs 3 more laps in the afternoon
    afternoon_laps = 3
    # Total number of laps
    total_laps = morning_laps + afternoon_laps
    # Total miles run is the number of laps times miles per lap
    total_miles = total_laps * miles_per_lap
    return total_miles",35,0,1,0,0,0,0,5.1,8.21,61,128
1,1.0,1.0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1,"Taylor Swift is planning a concert tour consisting of 30 concerts across the country. Each concert venue can hold 12,000 fans. However, due to special arrangements and stage design, only 85% of the available seats can be used at each venue. How many fans in total can attend Taylor Swift's concerts across the country?","def solution():
    # Number of concerts
    concerts = 30
    # Each concert venue's capacity
    venue_capacity = 12000
    # Only 85% of the available seats can be used
    usable_seats_percentage = 0.85
    # Usable seats at each venue
    usable_seats = venue_capacity * usable_seats_percentage
    # Total number of fans who can attend
    total_fans = concerts * usable_seats
    return total_fans",306000,0,1,0,0,0,0,6.2,9.86,79,138
1,1.0,1.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1,"Captain Marvel is on a mission to collect rare crystals from different planets. She found 12 crystals on planet Xandar, 7 crystals on planet Hala, and twice as many crystals on planet Torfa as on Hala. How many crystals did Captain Marvel collect in total?","def solution():
    # Number of crystals found on planet Xandar
    crystals_xandar = 12
    # Number of crystals found on planet Hala
    crystals_hala = 7
    # Number of crystals found on planet Torfa, which is twice as many as on Hala
    crystals_torfa = 2 * crystals_hala
    # Total number of crystals is the sum from all planets
    total_crystals = crystals_xandar + crystals_hala + crystals_torfa
    return total_crystals

# Uncomment the following line to see the result:
# print(solution())",33,0,1,0,0,0,0,8.0,8.94,70,173
1,1.0,1.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1,"Serena Williams played a series of tennis matches at a tournament. She won 18 matches and lost 3 times as many as she won. How many matches did she lose, and what is the total number of matches she played?","def solution():
    # Serena won 18 matches
    won_matches = 18
    # She lost 3 times the number she won
    lost_matches = 3 * won_matches
    # Total matches is the sum of won and lost matches
    total_matches = won_matches + lost_matches
    return lost_matches, total_matches","(54, 72)",0,1,0,0,0,0,4.9,8.24,49,83
1,1.0,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,"In a magical forest, a group of 25 unicorns is playing. Each unicorn has 4 horseshoes that are encrusted with 6 shiny diamonds each. How many total diamonds are there on all the unicorns' horseshoes?","def solution():
    # There are 25 unicorns in the group
    number_of_unicorns = 25
    # Each unicorn has 4 horseshoes
    horseshoes_per_unicorn = 4
    # Each horseshoe is encrusted with 6 diamonds
    diamonds_per_horseshoe = 6
    # The total number of diamonds is equal to the product of the number of unicorns,
    # the horseshoes on each unicorn, and the number of diamonds on each horseshoe
    total_diamonds = number_of_unicorns * horseshoes_per_unicorn * diamonds_per_horseshoe
    return total_diamonds",600,0,1,0,0,0,0,6.7,9.63,63,179
1,1.0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,"Superman helps a construction crew by moving bricks. He needs to move 500 bricks from one side of the construction site to the other. If Superman can carry 50 bricks in each trip, how many trips does Superman need to make to move all the bricks?","def solution():
    # Number of bricks Superman needs to move
    total_bricks = 500
    # Number of bricks Superman can carry per trip
    bricks_per_trip = 50
    # Calculating the number of trips
    # The answer is the total bricks divided by the number of bricks per trip
    trips = total_bricks / bricks_per_trip
    return trips",10,0,1,0,0,0,0,5.7,7.83,64,104
1,1.0,1.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1,"Superman is helping to build a new skyscraper. He can lift 10 steel beams per hour and he works for 4 hours a day. If the skyscraper needs a total of 120 steel beams, how many days will it take for Superman to finish lifting all the beams?

","def solution():
    # Superman lifts 10 steel beams per hour
    beams_per_hour = 10
    # He works 4 hours a day
    hours_per_day = 4
    # Total steel beams needed for the skyscraper
    total_beams = 120
    
    # Beams Superman can lift per day
    beams_per_day = beams_per_hour * hours_per_day
    # Number of days to lift all beams
    days_needed = total_beams // beams_per_day
    if total_beams % beams_per_day != 0:  # If there is a remainder, we need an extra day
        days_needed += 1

    return days_needed

# Now calling the function and printing the result
print(solution())",3,0,1,0,0,0,0,4.8,9.04,73,204
1,1.0,1.0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1,"The Wildcats cheerleading team is making a formation for their routine. They want to form 3 rows. In the first row, there are 5 cheerleaders. The second row has twice as many cheerleaders as the first row. The third row has 3 less than the second row. How many cheerleaders are in the third row?","def solution():
    # The first row has 5 cheerleaders
    first_row = 5
    # The second row has twice as many cheerleaders as the first row
    second_row = 2 * first_row
    # The third row has 3 less than the second row
    third_row = second_row - 3
    # The answer is
    result = third_row
    return result",7,0,1,0,0,0,0,3.3,6.39,75,96
1,1.0,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,"Ash caught 15 Pokémon in the morning and then traded some of them to Misty. If he has 8 Pokémon left, how many Pokémon did he trade to Misty?","def solution():
    # Ash caught 15 Pokémon in the morning
    pokemon_caught = 15
    # He has 8 Pokémon left after trading some to Misty
    pokemon_left = 8
    # The answer is the number of Pokémon he traded away
    pokemon_traded = pokemon_caught - pokemon_left
    # Returning the number of Pokémon traded
    return pokemon_traded",7,0,1,0,0,0,0,4.2,6.53,47,110
